year,year_type,state_name,state_code,category,variable_id,variable_name,value,unit,confidence,original_value,original_unit,notes
1993,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,12200.0,head,high,12200.0,head,
1993,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,3.1,kg,high,3.1,kg,
1993,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,9.572,kg,high,9.572,kg,
1993,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,101.9,litres,high,101.9,litres,
1993,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,1810.2,megalitres,high,1810.2,ML,
1993,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2504100.0,head,high,2504100.0,head,
1993,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1786000.0,head,high,1786.0,head,
1993,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,24061800.0,head,high,24061800.0,head,
1993,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,4523.286,litres,high,4523.286,litres,
1993,FY,Australia (National),AUS,price,price_export_butter,Export butter price,219.6576,cents_per_kg,high,2196.576,cents_per_kg,
1993,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,375.2681,cents_per_kg,high,3752.681,cents_per_kg,
1993,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,28.203,cents_per_litre,high,28.203,cents_per_litre,
1993,FY,Australia (National),AUS,price,price_farmgate_manufacturing,Farmgate price - manufacturing milk,23.0,cents_per_litre,high,23.0,cents_per_litre,
1993,FY,Australia (National),AUS,price,price_farmgate_market,Farmgate price - market milk,46.22,cents_per_litre,high,46.22,cents_per_litre,
1993,FY,Australia (National),AUS,production,prod_butter,Butter production,149439.0,tonnes,high,149.439,tonnes,
1993,FY,Australia (National),AUS,production,prod_cheese,Cheese production,233110.0,tonnes,high,233.11,tonnes,
1993,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,92881.0,tonnes,high,92.881,kt,
1993,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,8078.588,megalitres,high,8078.588,megalitres,
1993,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,341100.0,head,high,341100.0,head,
1993,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,231567.0,head,high,231.567,'000,
1993,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,5783100.0,head,high,5783100.0,head,
1993,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1098.538,megalitres,high,1098.538,ML,
1993,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,2000.0,head,high,2000.0,head,
1993,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,1347200.0,head,high,1347200.0,head,
1993,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,279800.0,head,high,279800.0,head,
1993,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,188681.0,head,high,188.681,'000,
1993,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,9873000.0,head,high,9873000.0,head,
1993,FY,Queensland,QLD,production,prod_milk_total,Total milk production,763.693,megalitres,high,763.693,ML,
1993,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,142300.0,head,high,142300.0,head,
1993,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,93807.0,head,high,93.807,'000,
1993,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1104200.0,head,high,1104200.0,head,
1993,FY,South Australia,SA,production,prod_milk_total,Total milk production,456.238,megalitres,high,456.238,ML,
1993,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,159500.0,head,high,159500.0,head,
1993,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,112532.0,head,high,112.532,'000,
1993,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,604700.0,head,high,604700.0,head,
1993,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,447.328,megalitres,high,447.328,ML,
1993,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1462900.0,head,high,1462900.0,head,
1993,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1084891.0,head,high,1084.891,'000,
1993,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,3689200.0,head,high,3689200.0,head,
1993,FY,Victoria,VIC,production,prod_milk_total,Total milk production,4967.577,megalitres,high,4967.577,ML,
1993,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,116200.0,head,high,116200.0,head,
1993,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,73754.0,head,high,73.754,'000,
1993,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,1648200.0,head,high,1648200.0,head,
1993,FY,Western Australia,WA,production,prod_milk_total,Total milk production,345.214,megalitres,high,345.214,ML,
1994,CY,Australian Capital Territory,ACT,herd,herd_dairy_cattle,Dairy cattle numbers,200.0,head,high,200.0,head,
1994,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,13400.0,head,high,13400.0,head,
1994,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,3.106,kg,high,3.106,kg,
1994,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,10.3,kg,high,10.3,kg,
1994,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,102.9,litres,high,102.9,litres,
1994,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,1848.9,megalitres,high,1848.9,ML,
1994,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2677600.0,head,high,2677600.0,head,
1994,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1821000.0,head,high,1821.0,head,
1994,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,25781700.0,head,high,25781700.0,head,
1994,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,4506.203,litres,high,4506.203,litres,
1994,FY,Australia (National),AUS,price,price_export_butter,Export butter price,207.62689999999998,cents_per_kg,high,2076.269,cents_per_kg,
1994,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,345.1776,cents_per_kg,high,3451.776,cents_per_kg,
1994,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,27.947,cents_per_litre,high,27.947,cents_per_litre,
1994,FY,Australia (National),AUS,price,price_farmgate_manufacturing,Farmgate price - manufacturing milk,22.2,cents_per_litre,high,22.2,cents_per_litre,
1994,FY,Australia (National),AUS,price,price_farmgate_market,Farmgate price - market milk,47.83,cents_per_litre,high,47.83,cents_per_litre,
1994,FY,Australia (National),AUS,production,prod_butter,Butter production,141151.0,tonnes,high,141.151,tonnes,
1994,FY,Australia (National),AUS,production,prod_cheese,Cheese production,237076.0,tonnes,high,237.076,tonnes,
1994,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,104380.0,tonnes,high,104.38,kt,
1994,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,8205.796,megalitres,high,8205.796,megalitres,
1994,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,363900.0,head,high,363900.0,head,
1994,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,230456.0,head,high,230.456,'000,
1994,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,6515100.0,head,high,6515100.0,head,
1994,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1087.469,megalitres,high,1087.469,ML,
1994,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,1200.0,head,high,1200.0,head,
1994,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,1435500.0,head,high,1435500.0,head,
1994,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,286400.0,head,high,286400.0,head,
1994,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,189000.0,head,high,189.0,'000,
1994,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,9942400.0,head,high,9942400.0,head,
1994,FY,Queensland,QLD,production,prod_milk_total,Total milk production,740.218,megalitres,high,740.218,ML,
1994,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,146600.0,head,high,146600.0,head,
1994,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,96627.0,head,high,96.627,'000,
1994,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1202200.0,head,high,1202200.0,head,
1994,FY,South Australia,SA,production,prod_milk_total,Total milk production,484.52,megalitres,high,484.52,ML,
1994,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,171600.0,head,high,171600.0,head,
1994,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,118906.0,head,high,118.906,'000,
1994,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,678900.0,head,high,678900.0,head,
1994,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,436.54,megalitres,high,436.54,ML,
1994,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1584700.0,head,high,1584700.0,head,
1994,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1113095.0,head,high,1113.095,'000,
1994,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,4188700.0,head,high,4188700.0,head,
1994,FY,Victoria,VIC,production,prod_milk_total,Total milk production,5113.6,megalitres,high,5113.6,ML,
1994,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,123000.0,head,high,123000.0,head,
1994,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,73225.0,head,high,73.225,'000,
1994,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,1805500.0,head,high,1805500.0,head,
1994,FY,Western Australia,WA,production,prod_milk_total,Total milk production,343.45,megalitres,high,343.45,ML,
1995,CY,Australian Capital Territory,ACT,herd,herd_dairy_cattle,Dairy cattle numbers,300.0,head,high,300.0,head,
1995,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,12800.0,head,high,12800.0,head,
1995,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,2.8,kg,high,2.8,kg,
1995,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,10.5,kg,high,10.5,kg,
1995,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,104.2,litres,high,104.2,litres,
1995,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,1895.429,megalitres,high,1895.429,ML,
1995,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2740100.0,head,high,2740100.0,head,
1995,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1884000.0,head,high,1884.0,head,
1995,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,25731200.0,head,high,25731200.0,head,
1995,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,4627.197,litres,high,4627.197,litres,
1995,FY,Australia (National),AUS,price,price_export_butter,Export butter price,299.2815,cents_per_kg,high,2992.815,cents_per_kg,
1995,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,388.2468,cents_per_kg,high,3882.468,cents_per_kg,
1995,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,31.132,cents_per_litre,high,31.132,cents_per_litre,
1995,FY,Australia (National),AUS,price,price_farmgate_manufacturing,Farmgate price - manufacturing milk,26.0,cents_per_litre,high,26.0,cents_per_litre,
1995,FY,Australia (National),AUS,price,price_farmgate_market,Farmgate price - market milk,49.881,cents_per_litre,high,49.881,cents_per_litre,
1995,FY,Australia (National),AUS,production,prod_butter,Butter production,153518.0,tonnes,high,153.518,tonnes,
1995,FY,Australia (National),AUS,production,prod_cheese,Cheese production,268080.0,tonnes,high,268.08,tonnes,
1995,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,113035.0,tonnes,high,113.035,kt,
1995,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,8717.639,megalitres,high,8717.639,megalitres,
1995,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,369600.0,head,high,369600.0,head,
1995,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,235000.0,head,high,235.0,'000,
1995,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,6236400.0,head,high,6236400.0,head,
1995,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1117.58,megalitres,high,1117.58,ML,
1995,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,1500.0,head,high,1500.0,head,
1995,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,1420900.0,head,high,1420900.0,head,
1995,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,284500.0,head,high,284500.0,head,
1995,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,189000.0,head,high,189.0,'000,
1995,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,9973600.0,head,high,9973600.0,head,
1995,FY,Queensland,QLD,production,prod_milk_total,Total milk production,751.074,megalitres,high,751.074,ML,
1995,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,152400.0,head,high,152400.0,head,
1995,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,97000.0,head,high,97.0,'000,
1995,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1216000.0,head,high,1216000.0,head,
1995,FY,South Australia,SA,production,prod_milk_total,Total milk production,512.044,megalitres,high,512.044,ML,
1995,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,185300.0,head,high,185300.0,head,
1995,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,130000.0,head,high,130.0,'000,
1995,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,692700.0,head,high,692700.0,head,
1995,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,513.811,megalitres,high,513.811,ML,
1995,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1620600.0,head,high,1620600.0,head,
1995,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1161000.0,head,high,1161.0,'000,
1995,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,4279800.0,head,high,4279800.0,head,
1995,FY,Victoria,VIC,production,prod_milk_total,Total milk production,5481.86,megalitres,high,5481.86,ML,
1995,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,126000.0,head,high,126000.0,head,
1995,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,71000.0,head,high,71.0,'000,
1995,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,1899100.0,head,high,1899100.0,head,
1995,FY,Western Australia,WA,production,prod_milk_total,Total milk production,341.269,megalitres,high,341.269,ML,
1996,CY,Australian Capital Territory,ACT,herd,herd_dairy_cattle,Dairy cattle numbers,200.0,head,high,200.0,head,
1996,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,13700.0,head,high,13700.0,head,
1996,FY,Australia (National),AUS,consumption,cons_butter_percap,Per capita butter consumption,2.8,kg,high,2.8,kg,
1996,FY,Australia (National),AUS,consumption,cons_cheese_percap,Per capita cheese consumption,10.9,kg,high,10.9,kg,
1996,FY,Australia (National),AUS,consumption,cons_milk_percap,Per capita milk consumption,104.2,litres,high,104.2,litres,
1996,FY,Australia (National),AUS,consumption,cons_milk_total,Total domestic milk consumption,1919.874,megalitres,high,1919.874,ML,
1996,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2808000.0,head,high,2808000.0,head,
1996,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1977000.0,head,high,1977.0,head,
1996,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,26377300.0,head,high,26377300.0,head,
1996,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,4570.583,litres,high,4570.583,litres,
1996,FY,Australia (National),AUS,price,price_export_butter,Export butter price,200.087,cents_per_kg,high,2000.87,cents_per_kg,
1996,FY,Australia (National),AUS,price,price_export_cheese,Export cheese price,370.5043,cents_per_kg,high,3705.043,cents_per_kg,
1996,FY,Australia (National),AUS,price,price_farmgate_avg,Average farmgate price,29.576,cents_per_litre,high,29.576,cents_per_litre,
1996,FY,Australia (National),AUS,price,price_farmgate_manufacturing,Farmgate price - manufacturing milk,24.03,cents_per_litre,high,24.03,cents_per_litre,
1996,FY,Australia (National),AUS,price,price_farmgate_market,Farmgate price - market milk,51.1,cents_per_litre,high,51.1,cents_per_litre,
1996,FY,Australia (National),AUS,production,prod_butter,Butter production,157871.0,tonnes,high,157.871,tonnes,
1996,FY,Australia (National),AUS,production,prod_cheese,Cheese production,284984.0,tonnes,high,284.984,tonnes,
1996,FY,Australia (National),AUS,production,prod_milk_powder,Milk powder production,133727.0,tonnes,high,133.727,kt,
1996,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,9036.043,megalitres,high,9036.043,megalitres,
1996,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,371200.0,head,high,371200.0,head,
1996,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,245000.0,head,high,245.0,'000,
1996,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,6390400.0,head,high,6390400.0,head,
1996,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,1191.929,megalitres,high,1191.929,ML,
1996,CY,Northern Territory,NT,herd,herd_dairy_cattle,Dairy cattle numbers,1500.0,head,high,1500.0,head,
1996,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,1503100.0,head,high,1503100.0,head,
